area_code,drug_type,level,episodes,dimension
40703,Psychostimulants,25-34,21,Age group
40703,Psychostimulants,35-44,19,Age group
40703,Psychostimulants,45-54,11,Age group
40703,Psychostimulants,55-64,9,Age group
40703,Psychostimulants,65+,4,Age group
40703,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,7,Age group
40703,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,6,Age group
40703,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,3,Age group
40703,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
40703,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
40703,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,2,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",0-14,2,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,6,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,11,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,8,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,3,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,2,Age group
40703,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
